ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
P23019197,"05/03/2023, 2:45:15 AM","05/03/2023, 2:14:31 PM",LETHBRIDGE,AB,.,500 Block 11 ST,DRIVING UNDER THE INFLUENCE (IMPAIRED DRIVING),Quality of Life,DRIVING UNDER THE INFLUENCE (IMPAIRED DRIVING)
P23019198,"05/03/2023, 2:46:17 AM","05/03/2023, 2:14:31 PM",LETHBRIDGE,AB,.,900 Block 19 ST,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23019199,"05/03/2023, 2:48:01 AM","05/03/2023, 2:14:31 PM",LETHBRIDGE,AB,.,300 Block 14 ST,ALARMS,Other,ALARMS
P23019200,"05/03/2023, 3:03:22 AM","05/03/2023, 2:14:31 PM",LETHBRIDGE,AB,.,1800 Block 14 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23019201,"05/03/2023, 3:04:01 AM","05/03/2023, 2:14:31 PM",LETHBRIDGE,AB,.,500 Block 1 AV,THEFT (LARCENY),Theft,THEFT (LARCENY)
CA23009674,"05/01/2023, 9:30:00 PM","05/03/2023, 2:14:22 PM",LETHBRIDGE,AB,.,100 Block 19 ST, RMS] Disobey Court Order 127 CC,Other,Disobey Court Order 127 CC
CA23009669,"05/02/2023, 12:00:00 AM","05/03/2023, 2:14:22 PM",LETHBRIDGE,AB,.,1200 Block ST CHARLES RD, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
CA23009670,"05/03/2023, 12:33:00 AM","05/03/2023, 2:14:28 PM",LETHBRIDGE,AB,.,700 Block 5 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
P23019185,"05/03/2023, 1:28:12 AM","05/03/2023, 2:14:30 PM",LETHBRIDGE,AB,.,300 Block MILDRED DOBBS BD,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23019186,"05/03/2023, 1:49:57 AM","05/03/2023, 2:14:30 PM",LETHBRIDGE,AB,.,800 Block 5 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019187,"05/03/2023, 1:50:18 AM","05/03/2023, 2:14:30 PM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23019188,"05/03/2023, 1:51:37 AM","05/03/2023, 2:14:30 PM",LETHBRIDGE,AB,.,600 Block 8 ST,MISSING/RUNAWAY/FOUND PERSON,Other,MISSING/RUNAWAY/FOUND PERSON
P23019189,"05/03/2023, 1:51:40 AM","05/03/2023, 2:14:30 PM",LETHBRIDGE,AB,.,600 Block COLUMBIA BD,BURGLARY (BREAK-AND-ENTER)/HOME INVASION,Other,BURGLARY (BREAK-AND-ENTER)/HOME INVASION
P23019190,"05/03/2023, 1:59:43 AM","05/03/2023, 2:14:30 PM",LETHBRIDGE,AB,.,600 Block 8 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019191,"05/03/2023, 2:06:55 AM","05/03/2023, 2:14:30 PM",LETHBRIDGE,AB,.,2800 Block 13 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23019192,"05/03/2023, 2:10:19 AM","05/03/2023, 2:14:30 PM",LETHBRIDGE,AB,.,1900 Block 13 AV,ALARMS,Other,ALARMS
CA23009658,"05/02/2023, 9:50:00 PM","05/03/2023, 2:14:21 PM",LETHBRIDGE,AB,.,600 Block 3 AV, RMS] Assault - Bh/Weapon,Assault,Assault - Bh/Weapon
CA23009668,"05/03/2023, 12:00:00 AM","05/03/2023, 2:14:22 PM",LETHBRIDGE,AB,.,900 Block 2A AV, RMS] Mischief,Property Crime,Mischief
CA23009665,"05/02/2023, 10:57:00 PM","05/03/2023, 2:14:22 PM",LETHBRIDGE,AB,.,900 Block 19 ST, RMS] Trafficking in Persons,Other,Trafficking in Persons
P23019175,"05/03/2023, 12:13:39 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,1500 Block 18 AV,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23019176,"05/03/2023, 12:15:16 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,600 Block 3 AV,FRAUD/DECEPTION,Other,FRAUD/DECEPTION
P23019177,"05/03/2023, 12:16:40 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,1 Block BERKELEY PL,ASSAULT,Assault,ASSAULT
P23019178,"05/03/2023, 12:17:38 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23019179,"05/03/2023, 12:30:28 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,DAMAGE/VANDALISM/MISCHIEF,Quality of Life,DAMAGE/VANDALISM/MISCHIEF
P23019180,"05/03/2023, 12:33:14 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,700 Block 5 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23019181,"05/03/2023, 12:39:51 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,1200 Block 12 AV,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23019182,"05/03/2023, 12:42:03 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,2300 Block 13 ST,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23019183,"05/03/2023, 12:52:45 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,1200 Block 6A AV,BURGLARY (BREAK-AND-ENTER)/HOME INVASION,Other,BURGLARY (BREAK-AND-ENTER)/HOME INVASION
P23019184,"05/03/2023, 1:00:32 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,1400 Block 13 ST,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
CA23009641,"05/02/2023, 6:11:00 PM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,2600 Block BLACKWOLF BD, RMS] Domestic Related,Other,Domestic Related
CA23009664,"04/30/2023, 2:30:00 PM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,600 Block 3 AV, RMS] Domestic Related,Other,Domestic Related
P23019163,"05/02/2023, 11:13:23 PM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,500 Block 8 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019164,"05/02/2023, 11:18:02 PM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,2200 Block 9 AV,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23019165,"05/02/2023, 11:23:21 PM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,300 Block 5 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019166,"05/02/2023, 11:27:05 PM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,600 Block 3 AV,ASSAULT,Assault,ASSAULT
P23019167,"05/02/2023, 11:29:18 PM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,300 Block 4 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019168,"05/02/2023, 11:34:57 PM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,600 Block 3 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019169,"05/02/2023, 11:40:43 PM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,1 Block KEYSTONE TE,ALARMS,Other,ALARMS
P23019170,"05/02/2023, 11:46:44 PM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,200 Block MT SUNBURST WY,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23019171,"05/02/2023, 11:59:42 PM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23019172,"05/03/2023, 12:02:02 AM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,900 Block 2A AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23019173,"05/03/2023, 12:03:43 AM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,600 Block 3 AV,SUPPLEMENTAL,Other,SUPPLEMENTAL
P23019174,"05/03/2023, 12:03:49 AM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,1 Block DALHOUSIE CT,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
CA23009663,"05/01/2023, 7:00:00 PM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,1200 Block 13 ST, RMS] Theft Under,Theft,Theft Under
RM23052282,"05/02/2023, 11:28:00 PM","05/03/2023, 7:14:33 AM",LETHBRIDGE,AB,.,100 Block HARU MORIYAMA PL, RMS] Lost Property,Other,Lost Property
CA23009631,"04/29/2023, 4:00:00 AM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,1700 Block 5 AV, RMS] Sexual Assault,Sexual Offense,Sexual Assault
RM23052279,"04/30/2023, 4:00:00 PM","05/03/2023, 7:14:33 AM",LETHBRIDGE,AB,.,1 Block LEMOYNE CR, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23009645,"05/02/2023, 7:46:00 PM","05/03/2023, 7:14:32 AM",LETHBRIDGE,AB,.,1400 Block ASHGROVE RD, RMS] Natural Deaths,Other,Natural Deaths
CA23009657,"05/02/2023, 8:59:00 PM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,1200 Block 2A AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
P23019149,"05/02/2023, 10:26:05 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,600 Block 3 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019150,"05/02/2023, 10:32:03 PM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,800 Block 2A AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23019151,"05/02/2023, 10:35:13 PM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P23019152,"05/02/2023, 10:40:08 PM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,2400 Block 22 ST,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P23019153,"05/02/2023, 10:42:17 PM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,600 Block 3 AV,ASSAULT,Assault,ASSAULT
P23019155,"05/02/2023, 10:44:45 PM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,400 Block STAFFORD DR,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019156,"05/02/2023, 10:47:42 PM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,2700 Block 11 AV,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23019157,"05/02/2023, 10:47:54 PM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,500 Block 13 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019158,"05/02/2023, 10:53:19 PM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC/TRANSPORTATION INCIDENT (CRASH),Other,TRAFFIC/TRANSPORTATION INCIDENT (CRASH)
P23019159,"05/02/2023, 10:54:06 PM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,700 Block 7 ST,"ADMIN (LOST/FOUND PROPERTY, UNEXPLODED ORDNANCE, MESSAGES, TRANSPORTS)",Other,"ADMIN (LOST/FOUND PROPERTY, UNEXPLODED ORDNANCE, MESSAGES, TRANSPORTS)"
P23019160,"05/02/2023, 10:56:30 PM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,1800 Block 14 AV,ASSAULT,Assault,ASSAULT
P23019161,"05/02/2023, 10:57:59 PM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,900 Block 19 ST,SEXUAL ASSAULT,Sexual Offense,SEXUAL ASSAULT
P23019162,"05/02/2023, 11:01:30 PM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,5100 Block 24 AV,TRAFFIC/TRANSPORTATION INCIDENT (CRASH),Other,TRAFFIC/TRANSPORTATION INCIDENT (CRASH)
RM23052280,"05/02/2023, 10:45:00 PM","05/03/2023, 7:14:33 AM",LETHBRIDGE,AB,.,1400 Block 18 ST, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23009628,"05/02/2023, 6:13:00 AM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,2100 Block 13 ST, RMS] Assist Others,Other,Assist Others
CA23009608,"05/02/2023, 8:50:00 AM","05/03/2023, 7:14:29 AM",LETHBRIDGE,AB,.,100 Block 19 ST, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
P23019136,"05/02/2023, 9:23:20 PM","05/03/2023, 7:14:49 AM",LETHBRIDGE,AB,.,1200 Block 13 ST,BURGLARY (BREAK-AND-ENTER)/HOME INVASION,Other,BURGLARY (BREAK-AND-ENTER)/HOME INVASION
P23019137,"05/02/2023, 9:28:21 PM","05/03/2023, 7:14:49 AM",LETHBRIDGE,AB,.,1400 Block ASHGROVE RD,FRAUD/DECEPTION,Other,FRAUD/DECEPTION
P23019138,"05/02/2023, 9:36:08 PM","05/03/2023, 7:14:49 AM",LETHBRIDGE,AB,.,800 Block 2A AV,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23019139,"05/02/2023, 9:43:53 PM","05/03/2023, 7:14:49 AM",LETHBRIDGE,AB,.,100 Block COULEECREEK LN,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23019140,"05/02/2023, 9:44:13 PM","05/03/2023, 7:14:49 AM",LETHBRIDGE,AB,.,600 Block 3 AV,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P23019141,"05/02/2023, 9:46:45 PM","05/03/2023, 7:14:49 AM",LETHBRIDGE,AB,.,400 Block 13 ST,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23019142,"05/02/2023, 9:47:44 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,1000 Block 2 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23019143,"05/02/2023, 9:51:25 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,600 Block 3 AV,ASSAULT,Assault,ASSAULT
P23019144,"05/02/2023, 9:52:30 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,3300 Block 1 AV,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23019145,"05/02/2023, 9:53:51 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,1200 Block 29 ST,THEFT (LARCENY),Theft,THEFT (LARCENY)
P23019146,"05/02/2023, 10:02:08 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,600 Block 3 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019147,"05/02/2023, 10:04:16 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23019148,"05/02/2023, 10:06:21 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,300 Block 4 ST,SUBJECT STOP,Proactive Policing,SUBJECT STOP
CA23009613,"05/02/2023, 8:47:00 AM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,3500 Block SYLVAN RD, RMS] Bylaw - Certain Noise,Quality of Life,Bylaw - Certain Noise
CA23009551,"05/01/2023, 6:08:00 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,400 Block SQUAMISH LN, RMS] Check On Welfare,Other,Check On Welfare
CA23009604,"05/02/2023, 6:33:00 AM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,800 Block RED CROW BD, RMS] Check On Welfare,Other,Check On Welfare
CA23009581,"05/02/2023, 12:48:00 AM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,1 Block PURDUE CT, RMS] Threats,Other,Threats
CA23009589,"05/02/2023, 4:39:00 AM","05/03/2023, 7:14:30 AM",LETHBRIDGE,AB,.,1 Block PENSACOLA CT, RMS] Bylaw - General,Other,Bylaw - General
CA23009607,"05/02/2023, 8:43:00 AM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,2300 Block PARKSIDE DR, RMS] Threats,Other,Threats
CA23009651,"05/02/2023, 9:20:00 PM","05/03/2023, 7:14:32 AM",LETHBRIDGE,AB,.,200 Block MT CRANDELL CR, RMS] Assist Others,Other,Assist Others
AR23100223,"04/30/2023, 12:00:00 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,3200 Block MAYOR MAGRATH DR, RMS] Lost Property,Other,Lost Property
RM23052277,"05/02/2023, 9:43:00 PM","05/03/2023, 7:14:32 AM",LETHBRIDGE,AB,.,1300 Block LAKEMOUNT BD, RMS] Assist Others,Other,Assist Others
AR23100222,"04/28/2023, 7:30:00 AM","05/03/2023, 7:14:28 AM",LETHBRIDGE,AB,.,1400 Block COALBANKS BD, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
CA23009609,"05/02/2023, 8:41:00 AM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,600 Block 8 ST, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23009605,"05/02/2023, 7:52:00 AM","05/03/2023, 7:14:31 AM",LETHBRIDGE,AB,.,700 Block 6 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23009649,"05/02/2023, 8:28:00 PM","05/03/2023, 7:14:32 AM",LETHBRIDGE,AB,.,1600 Block 3 AV, RMS] Family Disputes,Other,Family Disputes
RM23052278,"04/28/2023, 7:17:00 PM","05/03/2023, 7:14:33 AM",LETHBRIDGE,AB,.,1 Block HW & SCENIC DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23009566,"05/01/2023, 6:08:00 PM","05/03/2023, 7:14:50 AM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23009564,"05/02/2023, 12:39:00 AM","05/03/2023, 6:13:48 AM",LETHBRIDGE,AB,.,1 Block AV & 19 ST, RMS] Check On Welfare,Other,Check On Welfare
CA23009583,"05/02/2023, 3:50:00 AM","05/03/2023, 6:13:48 AM",LETHBRIDGE,AB,.,1 Block HW & STAFFORD DR," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
CA23009579,"05/02/2023, 1:10:00 AM","05/03/2023, 6:13:47 AM",LETHBRIDGE,AB,.,200 Block 2 AV, RMS] Bylaw - Certain Noise,Quality of Life,Bylaw - Certain Noise
CA23009636,"05/02/2023, 7:00:00 AM","05/03/2023, 6:13:48 AM",LETHBRIDGE,AB,.,1000 Block 15 ST, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
CC23151110,"04/17/2023, 10:00:00 PM","05/03/2023, 6:13:47 AM",LETHBRIDGE,AB,.,3000 Block 26 AV, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
P23019125,"05/02/2023, 8:28:20 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,1600 Block 3 AV,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23019126,"05/02/2023, 8:30:20 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,300 Block 3 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23019127,"05/02/2023, 8:32:01 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,3100 Block 1 AV,PARKING COMMISSIONAIRE,Other,PARKING COMMISSIONAIRE
P23019128,"05/02/2023, 8:36:50 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,800 Block 2A AV,SAFE WALK,Other,SAFE WALK
P23019129,"05/02/2023, 8:52:20 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,1200 Block 3 AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23019130,"05/02/2023, 8:54:42 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,1800 Block 20 ST,SUICIDAL PERSON/ATTEMPTED SUICIDE,Other,SUICIDAL PERSON/ATTEMPTED SUICIDE
P23019132,"05/02/2023, 8:59:02 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23019133,"05/02/2023, 8:59:16 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,1200 Block 2A AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23019134,"05/02/2023, 9:03:04 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,1 Block SHERIDAN PL,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23019135,"05/02/2023, 9:05:15 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,800 Block RED CROW BD,THEFT (LARCENY),Theft,THEFT (LARCENY)
CA23009569,"05/02/2023, 12:17:00 AM","05/03/2023, 6:13:48 AM",LETHBRIDGE,AB,.,300 Block STAFFORD DR, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23009574,"05/02/2023, 12:51:00 AM","05/03/2023, 6:13:48 AM",LETHBRIDGE,AB,.,200 Block MT CRANDELL CR, RMS] Check On Welfare,Other,Check On Welfare
CA23009619,"04/29/2023, 7:00:00 AM","05/03/2023, 6:13:50 AM",LETHBRIDGE,AB,.,800 Block GREYWOLF RU, RMS] Threats,Other,Threats
CA23009586,"05/02/2023, 4:14:00 AM","05/03/2023, 6:13:49 AM",LETHBRIDGE,AB,.,1400 Block 9 AV, RMS] Assist Others,Other,Assist Others
CA23009638,"05/02/2023, 5:11:00 AM","05/03/2023, 6:13:51 AM",WETASKIWIN,AB,T9A 2B1,3800 Block 56 ST, RMS] Assist Others,Other,Assist Others
CA23009647,"04/30/2023, 7:00:00 PM","05/03/2023, 6:13:51 AM",LETHBRIDGE,AB,.,500 Block 5 ST, RMS] Assist Others,Other,Assist Others
CA23009584,"05/02/2023, 3:12:00 AM","05/03/2023, 6:13:48 AM",LETHBRIDGE,AB,.,3400 Block 4 AV, RMS] False Alarm,Other,False Alarm
CA23009627,"04/28/2023, 7:00:00 PM","05/03/2023, 6:13:50 AM",LETHBRIDGE,AB,.,300 Block UNIVERSITY DR, RMS] Fraud,Other,Fraud
CA23009538,"05/01/2023, 7:00:00 PM","05/03/2023, 6:13:54 AM",LETHBRIDGE,AB,.,1000 Block 19 ST, RMS] Check On Welfare,Other,Check On Welfare
CA23009479,"05/01/2023, 12:00:00 AM","05/03/2023, 6:13:53 AM",LETHBRIDGE,AB,.,1 Block ST & 2 AV, RMS] Property Damage Collision over $2000,Traffic,Property Damage Collision over $2000
P23019108,"05/02/2023, 7:22:12 PM","05/03/2023, 6:15:01 AM",LETHBRIDGE,AB,.,200 Block MT CRANDELL CR,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23019109,"05/02/2023, 7:28:06 PM","05/03/2023, 6:15:01 AM",LETHBRIDGE,AB,.,800 Block 20 ST,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23019110,"05/02/2023, 7:28:20 PM","05/03/2023, 6:15:01 AM",LETHBRIDGE,AB,.,1 Block BERKELEY PL,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23019111,"05/02/2023, 7:30:59 PM","05/03/2023, 6:15:01 AM",LETHBRIDGE,AB,.,1500 Block 14 AV,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23019112,"05/02/2023, 7:33:58 PM","05/03/2023, 6:15:01 AM",LETHBRIDGE,AB,.,200 Block 3 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23019113,"05/02/2023, 7:34:46 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,1 Block BERKELEY PL,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23019114,"05/02/2023, 7:46:48 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,1400 Block ASHGROVE RD,DECEASED PERSON,Other,DECEASED PERSON
P23019116,"05/02/2023, 7:50:32 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,600 Block 4 ST,DAMAGE/VANDALISM/MISCHIEF,Quality of Life,DAMAGE/VANDALISM/MISCHIEF
P23019117,"05/02/2023, 7:54:28 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,1700 Block 16 AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23019118,"05/02/2023, 7:56:42 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,500 Block 1 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23019119,"05/02/2023, 7:57:52 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23019120,"05/02/2023, 7:58:50 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P23019121,"05/02/2023, 8:00:29 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,1200 Block 3 AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23019122,"05/02/2023, 8:07:33 PM","05/03/2023, 6:15:02 AM",LETHBRIDGE,AB,.,300 Block 7 ST,THEFT (LARCENY),Theft,THEFT (LARCENY)
